PGDataStream11-9-12/c_10@stu.de.nt.csv,M P D D D P None U-S U-S U-S U-S U-S U-S U-S D U-S U-S D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D U-C P D U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O None D U-G U-G U-G D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D P C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S C U-C P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P C U-C P U-S U-S C U-C P U-S C U-C P C U-C P U-S C U-C P C U-C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-G C U-C P U-S C U-C P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S C U-C P U-S C U-C P U-S U-S U-S U-S U-S U-S U-S U-S U-S C U-C P U-S U-S C U-C P U-S C U-C P U-S U-S C U-C P U-S C U-C P U-S U-S C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S U-S C U-C P U-S C U-C P U-G C U-C P U-G C U-C P C U-C P U-S C U-C P U-G C U-C P U-S C U-C P U-G C U-C O D O P U-S C U-C P U-S U-S U-S U-S U-C C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S C U-C P U-S U-S U-S U-S G U-S P U-G C U-C P C U-C P U-M U-M U-M U-M U-M U-M,2
PGDataStream11-9-12/c_11@stu.de.nt.csv,M P None None None D D D P None None U-S U-S U-S U-S None None None D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P None None None None None D D O D U-G U-G D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C U-C U-M U-M U-M D P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D D D P U-M U-M U-S U-S U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-G U-G U-G U-G U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D O P U-M U-M U-M U-M C U-C A P C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C D D P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-G U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O P U-S U-S U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-M U-M U-M U-M U-M C U-C D M M P D O D P None U-M U-M U-M U-M U-M T U-C O D D O P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M T U-C O D D D O P U-S U-S U-S U-S U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G D U-G U-G U-M U-M U-M U-M C U-C P U-C U-C U-C U-C U-C U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P C U-C P U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-G U-M U-M U-M U-M U-M,2
PGDataStream11-9-12/c_1@stu.de.nt.csv,M P None None None None None D D D P None U-S None None None None None D None D None D None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P D U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S None None None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O O D U-G D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P C U-C P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P C U-C P C U-C P C U-C P C U-C P C U-C P C U-C O P C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M,2
PGDataStream11-9-12/c_2@stu.de.nt.csv,M P D D D P D U-S U-S D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O D None None A None None None None None None None None O D D None None None None None D D D D D D D A D None None None None None None None None None None M M P D D D P U-S D D D U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O D U-G D None None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M D U-M U-M U-M U-M C U-C O D O O O P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-S C U-C P C U-C P U-G C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-S C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D M M P D O O D P U-M U-M U-M U-M U-M T U-C O O D D O P U-M U-M U-M U-M U-M U-M U-M,2
PGDataStream11-9-12/c_3@stu.de.nt.csv,M P D D D P U-S D D D U-M U-M U-M U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M C U-C P D D O D U-G None D U-M U-M U-M U-M C U-C P C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-G G U-S P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-S C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S D D D D D D D D U-S U-S U-S U-G U-G U-G D U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D O P D D U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-G U-G U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D M M P D O D P None None None U-M U-M U-M U-M U-M U-M U-M U-M T U-C O D D P O U-M U-M U-M U-M U-M U-M U-M U-M U-M T U-C O D D D O P D U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C D P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C U-C P U-G C U-C P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C,2
PGDataStream11-9-12/c_4@stu.de.nt.csv,M P D D D P D U-S D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D U-M U-M U-C P D U-S U-S U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M G U-M P D U-S U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P None U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M D U-M U-M U-M U-M U-M U-M C U-C P D D O D U-G U-G D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D O P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D M M P D O,2
PGDataStream11-9-12/c_5@stu.de.nt.csv,M P D D D P U-S D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D P U-S None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O D O U-G D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D O P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G O O U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D M M P D O D P U-M U-M U-M U-M T U-C O D D O P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M T U-C O D D D O P U-S U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M T U-C O M M P D D D D O D U-S U-S D D U-S D U-C O D D D O P U-M U-M U-M U-M U-M U-M U-M U-M U-M T U-C O U-M O U-S U-C D D P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-C U-C U-C U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-C U-C U-M U-M T U-C O U-M U-M M M P D D D D U-S D,0
PGDataStream11-9-12/c_6@stu.de.nt.csv,M P D D D P U-S None D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O A D U-G D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D O P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D M M P D O D P U-M U-M U-M U-M U-M U-M U-M U-M O U-M U-M U-M T U-C O D D P O U-M U-M U-M U-M U-M U-M U-M U-M T U-C O D D D O P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-M U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C D P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C D D O O O D D P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-C U-C U-C U-C U-C U-C U-C U-C U-C U-C U-M U-M U-M U-M U-M U-M U-M T U-C O M,2
PGDataStream11-9-12/c_7@stu.de.nt.csv,M P D D D P None None None None None U-S U-S U-S U-S D U-S None None None None None D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P None None None U-S None None None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P None None U-S None None None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P None None None U-S None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-S U-S U-S U-S U-S None None None None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S None None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O D U-G D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D O P U-S U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-G U-G U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-S C U-C A A P U-G U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-M U-M U-M U-M U-M U-M U-S U-S C U-C P U-G U-G U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D M M P D O D P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M T U-C O None D D O P D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M,2
PGDataStream11-9-12/c_8@stu.de.nt.csv,M P D D D P U-S None D D D U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M D P D None None None U-S U-S None None None U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P D D O D U-G U-G D C U-C P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C O D O P U-S U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-C U-G U-G C U-C P U-S U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-G U-G U-G U-G C U-C P U-S C U-C P U-S U-M U-M U-M U-M U-M U-S U-S U-S U-S U-S U-S C U-C P U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-G U-G U-G U-G U-G U-G U-G U-M U-M U-M U-M C U-C O D M M P D O D None P U-M U-M U-M U-M T U-C O D D O P U-M D U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M T U-C O D D D O P U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P C U-C P U-S U-S U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-S U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-S U-S U-S U-S U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M C U-C P U-G U-M U-M U-M U-M U-M U-G U-M U-M C U-C P U-M U-M U-M U-M U-M T U-C O M M P D D D D O D U-S D D U-S D U-C O D D D O P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P U-M U-M U-M U-M U-M U-M U-M U-M U-M U-M G U-M P,2
